"state_code","State.Name","County.Name","Tenure","Housing.cost.burden.is.greater.than.30..but.less.than.or.equal.to.50.","Housing.cost.burden.is.greater.than.50.","Housing.cost.burden.is.less.than.or.equal.to.30.","Housing.cost.burden.not.computed..household.has.no.negative.income.","Total.Households","Chronically Homeless","Chronically Homeless Individuals","Chronically Homeless People in Families","Homeless Individuals","Homeless People in Families","Homeless Veterans","Sheltered Chronically Homeless","Sheltered Chronically Homeless Individuals","Sheltered Chronically Homeless People in Families","Sheltered Homeless","Sheltered Homeless Individuals","Sheltered Homeless People in Families","Sheltered Homeless Veterans","Total Homeless","Unsheltered Chronically Homeless","Unsheltered Chronically Homeless Individuals","Unsheltered Chronically Homeless People in Families","Unsheltered Homeless","Unsheltered Homeless Individuals","Unsheltered Homeless People in Families","Unsheltered Homeless Veterans"
"TN","Tennessee","Knox County","Owner occupied","16,230","8,890","94,100","465","119,685",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Knox County","Renter occupied","11,790","14,035","32,465","1,720","60,010",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Lake County","Owner occupied","201","102","1,072","24","1,399",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Lake County","Renter occupied","200","193","497","50","940",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Lauderdale County","Owner occupied","858","724","4,665","60","6,307",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Lauderdale County","Renter occupied","549","652","1,952","125","3,278",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Lawrence County","Owner occupied","1,554","1,168","9,435","24","12,181",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Lawrence County","Renter occupied","830","842","2,028","70","3,770",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Lewis County","Owner occupied","420","404","2,725","20","3,569",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Lewis County","Renter occupied","250","80","715","50","1,095",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Lincoln County","Owner occupied","1,277","810","7,830","115","10,032",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Lincoln County","Renter occupied","548","555","2,070","100","3,273",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Loudon County","Owner occupied","2,100","1,168","11,909","50","15,227",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Loudon County","Renter occupied","664","587","3,080","215","4,546",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","McMinn County","Owner occupied","2,134","1,150","12,223","205","15,712",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","McMinn County","Renter occupied","955","1,075","2,895","164","5,089",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","McNairy County","Owner occupied","1,042","667","5,868","69","7,646",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","McNairy County","Renter occupied","328","485","1,447","150","2,410",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Macon County","Owner occupied","789","560","4,740","29","6,118",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Macon County","Renter occupied","424","324","1,293","40","2,081",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Madison County","Owner occupied","3,553","2,369","18,059","140","24,121",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Madison County","Renter occupied","2,528","3,705","5,460","374","12,067",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Marion County","Owner occupied","932","948","6,634","109","8,623",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Marion County","Renter occupied","428","423","1,751","119","2,721",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Marshall County","Owner occupied","1,210","713","6,659","29","8,611",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Marshall County","Renter occupied","578","553","1,750","25","2,906",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Maury County","Owner occupied","3,365","1,970","17,625","70","23,030",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Maury County","Renter occupied","1,599","2,015","4,995","175","8,784",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Meigs County","Owner occupied","489","453","2,699","4","3,645",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Meigs County","Renter occupied","108","172","642","50","972",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Monroe County","Owner occupied","1,835","1,055","9,780","114","12,784",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Monroe County","Renter occupied","854","900","2,950","80","4,784",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Montgomery County","Owner occupied","5,234","3,035","30,719","694","39,682",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Montgomery County","Renter occupied","4,639","4,430","12,420","730","22,219",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Moore County","Owner occupied","253","75","1,639","0","1,967",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Moore County","Renter occupied","90","40","293","15","438",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Morgan County","Owner occupied","979","615","4,845","50","6,489",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Morgan County","Renter occupied","154","234","989","45","1,422",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Obion County","Owner occupied","1,063","657","7,127","49","8,896",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Obion County","Renter occupied","863","600","2,164","139","3,766",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Overton County","Owner occupied","1,030","393","5,805","4","7,232",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Overton County","Renter occupied","273","330","1,084","90","1,777",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Perry County","Owner occupied","269","239","1,794","24","2,326",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Perry County","Renter occupied","192","163","519","35","909",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Pickett County","Owner occupied","243","218","1,288","4","1,753",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Pickett County","Renter occupied","26","90","436","0","552",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Polk County","Owner occupied","614","507","4,103","80","5,304",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Polk County","Renter occupied","278","169","707","30","1,184",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Putnam County","Owner occupied","2,259","1,793","13,609","270","17,931",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Putnam County","Renter occupied","1,749","2,595","4,815","760","9,919",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Rhea County","Owner occupied","1,185","765","6,544","110","8,604",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Rhea County","Renter occupied","668","672","1,910","75","3,325",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Roane County","Owner occupied","2,055","1,240","13,740","85","17,120",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Roane County","Renter occupied","1,113","950","3,170","100","5,333",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Robertson County","Owner occupied","3,215","1,587","13,640","65","18,507",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Robertson County","Renter occupied","983","1,035","3,260","240","5,518",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Rutherford County","Owner occupied","9,720","4,804","50,255","220","64,999",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Rutherford County","Renter occupied","6,610","6,335","15,875","335","29,155",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Scott County","Owner occupied","949","503","4,985","95","6,532",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Scott County","Renter occupied","347","504","1,144","34","2,029",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Sequatchie County","Owner occupied","529","475","3,065","85","4,154",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Sequatchie County","Renter occupied","265","205","649","69","1,188",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Sevier County","Owner occupied","3,090","2,420","19,795","170","25,475",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Sevier County","Renter occupied","2,339","2,040","7,300","59","11,738",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Shelby County","Owner occupied","36,310","25,320","143,510","1,895","207,035",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Shelby County","Renter occupied","30,015","38,259","60,940","4,210","133,424",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Smith County","Owner occupied","517","415","4,434","18","5,384",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Smith County","Renter occupied","228","386","983","24","1,621",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Stewart County","Owner occupied","428","457","3,419","10","4,314",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Stewart County","Renter occupied","156","250","516","0","922",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Sullivan County","Owner occupied","5,420","3,609","40,390","340","49,759",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Sullivan County","Renter occupied","3,329","2,900","10,135","455","16,819",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Sumner County","Owner occupied","7,090","3,644","33,090","170","43,994",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Sumner County","Renter occupied","3,050","3,090","9,790","170","16,100",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Tipton County","Owner occupied","2,254","1,275","12,275","65","15,869",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Tipton County","Renter occupied","1,065","1,360","3,179","110","5,714",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Trousdale County","Owner occupied","298","260","1,663","0","2,221",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Trousdale County","Renter occupied","74","145","355","10","584",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Unicoi County","Owner occupied","498","424","4,405","85","5,412",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Unicoi County","Renter occupied","335","255","1,363","64","2,017",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Union County","Owner occupied","644","684","4,444","74","5,846",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Union County","Renter occupied","332","298","771","90","1,491",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Van Buren County","Owner occupied","240","155","1,333","39","1,767",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Van Buren County","Renter occupied","61","59","160","20","300",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Warren County","Owner occupied","1,483","875","8,685","90","11,133",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Warren County","Renter occupied","565","799","2,515","290","4,169",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Washington County","Owner occupied","4,455","2,735","26,150","185","33,525",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Washington County","Renter occupied","2,589","4,430","9,220","750","16,989",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Wayne County","Owner occupied","597","361","3,975","64","4,997",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Wayne County","Renter occupied","172","84","599","80","935",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Weakley County","Owner occupied","918","715","7,449","39","9,121",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Weakley County","Renter occupied","870","1,208","2,433","310","4,821",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","White County","Owner occupied","964","605","5,834","110","7,513",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","White County","Renter occupied","348","375","1,443","140","2,306",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Williamson County","Owner occupied","7,375","4,495","40,620","125","52,615",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
"TN","Tennessee","Williamson County","Renter occupied","2,629","1,695","6,909","150","11,383",1757,12919,96,37850,12986,965,904,6156,76,32153,23370,8783,732,50836,853,6763,20,18683,14480,4203,233
